ra,dec,helio_dist
199.09829471227482,-9.674662027426507,105.78614488759591
213.90100608436416,-19.256292392930433,68.31561169915757
205.38719118983875,-17.150252051750915,56.720156635996055
201.77338012196705,-14.980045841583271,90.71479445121886
211.25234645449328,-5.506925082885639,127.59781021274974
203.15257798695546,-9.221446255636106,101.98553532185166
203.88114494695878,-10.522047013706803,78.09225973956003
208.75786623132285,-8.551947543801772,50.704435048078366
208.31026747990114,-10.549022682243415,99.40012630369087
201.55455867049085,-3.9395940705939623,119.49178970222702
212.26699716273748,-4.7899589036554024,57.87048626006104
214.09894245673325,-12.156009629563023,56.11803187371943
203.14755142084374,-16.109051387366875,135.2062006567712
201.65153195974804,-10.74305556676902,122.92148431872037
215.04131637667749,-9.076594889095533,138.30773955237166
207.2344505387295,-13.839509189032137,70.18843337825906
211.5219698414883,-10.541238047420576,120.14816861792707
210.90546949735776,-3.189730991310151,73.3792611390732
201.76448426612748,-13.40006772447725,127.70994033335185
215.54188437929966,-10.55086858332928,74.27356158370425
205.71988806660596,-10.931219370667337,67.73753003990008
200.7757619334143,-9.730558339839229,107.76919124295233
211.3079008886351,-10.402804064161552,103.79599799121911
204.97900971439614,-16.04141262391818,93.32688556208244
215.74958020076969,-5.411274675462003,42.758079423686596
209.13094027107803,-15.287884236200037,122.87653685209828
213.95739524217538,-7.88898160779552,50.80199518638729
206.85209634267136,-11.369799369638084,41.79538390825173
209.93067067006928,-6.605093956306628,127.61115811368349
211.02895340981308,-19.9427906244857,42.82764609140201
201.28726629396172,-7.596911790781472,59.603736899032086
208.40370543370378,-10.377405408580756,120.23731026084884
211.17700747071416,-7.843391342318779,110.40156669254117
208.47408818675495,-10.939975308022486,122.49607153983887
202.2877615628501,-12.38354835171408,55.960991613584426
210.9523869939147,-16.805738401399942,115.35019674222276
200.81235564835293,-12.677196605809652,86.59956516665142
202.1321060116969,-7.040961579768117,58.336943668854076
204.61575709806914,-20.190778473329697,114.6252522194419
199.1964722494721,-9.205512665792801,132.48833972273624
209.38080813571543,-3.026389239867022,117.17066918569004
209.25929377686842,-18.569580925960846,114.21624037668697
204.66583101890672,-13.545372200721905,38.777065175228756
213.14735932373782,-6.455073296873073,39.711448457264396
201.06413167011772,-4.773520749960533,37.2020466060895
198.9341586438441,-13.468145783235961,36.12611414308955
206.15020255551556,-1.6595751286757454,30.258429578695882
215.0622159433241,-6.003205269165615,33.659087606565926
214.50344850570517,-6.574205417208898,46.19875960110261
205.5279121125272,-12.219638211389912,45.21908190230389
210.16798455820998,-2.889046691391867,36.36911708832054
206.1473076006242,-12.482327507824408,41.86416417521448
203.03070851825663,-14.027420231969858,45.58060323365729
213.76442829281544,-6.148030770917957,42.04116314231641
203.8702087013729,-10.411260957405663,38.4607316278328
207.80538780139838,-17.049358152625004,39.19813727744702
207.46790309871707,-2.6162925469124225,51.49620222750459
201.79256604697125,-12.346912675777045,39.878621785039996
217.1588032062462,-12.19765527465659,30.907140277958142
208.15487316528416,-13.397149871702005,43.43551339728219
203.12943057539908,-5.628896290127641,40.71389389242145
204.4053825045074,-9.22076952746217,37.06843297607045
204.82473142147452,-18.301058189888824,42.594762181997226
